item_id,genres
234779,action
234778,action
234776,action
222576,simulation
234775,action
227090,adventure
227090,indie
227080,adventure
227080,indie
234777,action
233720,action
233720,indie
233720,simulation
203343,rpg
203343,simulation
203343,strategy
230330,massively multiplayer
227480,action
232050,indie
232050,strategy
222380,action
215004,strategy
229250,action
215002,strategy
232750,action
232750,rpg
234710,casual
234710,sports
220660,indie
220660,strategy
235780,action
235780,adventure
210770,action
210770,indie
210770,strategy
234290,action
234290,adventure
234290,indie
234820,education
234820,software training
234820,utilities
234820,web publishing
235920,strategy
208817,action
208817,adventure
208818,action
208818,adventure
208809,action
208809,adventure
230887,action
230887,indie
230887,strategy
208813,action
208813,adventure
222575,simulation
222730,indie
222730,simulation
222730,strategy
219098,action
227380,action
227380,adventure
227380,casual
235070,action
235070,indie
209548,action
209548,indie
209548,simulation
235150,action
235150,strategy
235150,indie
222480,action
222480,adventure
229755,design &amp; illustration
229755,web publishing
210904,strategy
226660,strategy
210908,strategy
219445,action
219444,action
219447,action
222120,casual
222120,simulation
219446,action
229758,design &amp; illustration
229758,web publishing
228300,action
228300,adventure
208812,action
208812,adventure
208791,action
208791,adventure
229621,action
229621,adventure
229622,action
229622,adventure
214331,action
214331,indie
228601,indie
228601,strategy
229752,design &amp; illustration
229752,web publishing
236290,casual
208470,action
208470,strategy
208470,indie
222581,simulation
236790,casual
236790,simulation
237570,indie
237570,rpg
238930,casual
238930,indie
238930,simulation
238930,strategy
235360,casual
235360,indie
235360,rpg
235360,strategy
231489,strategy
231488,strategy
231487,strategy
231486,strategy
231483,strategy
208375,simulation
230892,action
230892,indie
230892,strategy
238950,indie
238950,strategy
208348,simulation
219442,action
208349,simulation
230891,action
230891,indie
230891,strategy
231740,indie
231740,rpg
229480,action
229480,adventure
229480,rpg
235230,strategy
213901,strategy
226664,strategy
226663,strategy
2028850,action
226662,strategy
218550,action
218550,rpg
232647,action
223598,simulation
237030,action
237030,casual
237030,indie
237030,strategy
231430,strategy
219624,strategy
219623,strategy
213892,strategy
207011,action
207011,adventure
207011,indie
224160,action
224160,rpg
224161,action
224161,rpg
224163,action
224163,rpg
224165,action
224165,rpg
213894,strategy
224162,action
224162,rpg
213890,strategy
224167,action
224167,rpg
224168,action
224168,rpg
224164,action
224164,rpg
237110,action
224166,action
224166,rpg
239370,free to play
239370,massively multiplayer
239370,rpg
239380,free to play
239380,massively multiplayer
239380,rpg
239800,action
239800,indie
207620,adventure
210945,action
210944,action
210943,action
239660,action
239660,free to play
225360,action
225360,rpg
243360,racing
243360,sports
225160,action
39140,rpg
230691,indie
230691,simulation
230691,sports
230691,strategy
222589,simulation
221167,racing
221167,sports
220285,casual
220285,simulation
235580,strategy
218065,action
218065,indie
201420,adventure
201420,casual
201420,indie
205080,action
205080,indie
237590,action
205083,action
205083,indie
233370,adventure
241320,adventure
241320,indie
219443,action
231463,strategy
231455,strategy
221166,racing
221166,sports
243442,action
243442,free to play
234650,adventure
234650,indie
234650,rpg
234650,strategy
238870,action
238870,strategy
230890,action
230890,indie
230890,strategy
207010,action
207010,adventure
207010,indie
241410,action
241410,indie
241410,strategy
214991,strategy
237550,adventure
237550,indie
237550,rpg
228960,indie
228960,strategy
214990,strategy
214930,action
225429,simulation
234080,action
234080,adventure
225428,simulation
222285,action
222285,free to play
222285,massively multiplayer
222285,simulation
222284,action
222284,free to play
222284,massively multiplayer
222284,simulation
222283,action
222283,free to play
222283,massively multiplayer
222283,simulation
242300,action
242300,indie
242300,strategy
217140,action
230690,indie
230690,simulation
230690,sports
230690,strategy
245660,strategy
222590,simulation
210870,indie
219101,action
242630,casual
242630,strategy
240280,simulation
245810,simulation
223770,simulation
240300,simulation
240300,strategy
245580,simulation
93304,adventure
93304,casual
93304,indie
94304,adventure
94304,casual
94304,indie
243950,action
243950,rpg
243950,strategy
242590,action
242590,adventure
231485,strategy
231477,strategy
231484,strategy
238570,action
238570,indie
231040,action
231040,adventure
231040,casual
231040,indie
241620,indie
241620,rpg
625170,simulation
625170,strategy
625172,simulation
625172,strategy
625171,simulation
625171,strategy
226665,rpg
226665,simulation
226665,strategy
231465,strategy
212894,action
212894,adventure
237630,action
237630,adventure
237630,casual
226666,rpg
226666,simulation
226666,strategy
241950,indie
222591,simulation
233840,strategy
244230,free to play
244230,massively multiplayer
244230,simulation
246562,indie
246562,strategy
205637,simulation
205637,strategy
225426,simulation
242570,indie
242570,strategy
244870,action
244870,indie
222593,simulation
237800,action
237800,adventure
222594,simulation
226720,action
243780,strategy
247292,action
247292,adventure
247291,action
247291,adventure
250810,action
244070,casual
244070,strategy
240340,action
240340,adventure
240340,casual
235140,action
235140,indie
235140,strategy
238900,indie
238900,simulation
238900,strategy
231459,strategy
231482,strategy
250110,action
250110,indie
244710,adventure
244710,indie
250030,adventure
250030,indie
246340,indie
247190,free to play
247190,massively multiplayer
247190,rpg
246800,action
246800,indie
246360,casual
246360,indie
246640,action
246640,casual
246640,indie
222595,simulation
203290,action
203290,free to play
225430,simulation
239820,casual
239820,indie
239820,simulation
239820,strategy
111915,action
111915,strategy
111914,action
111914,strategy
111916,action
111916,strategy
111912,action
111912,strategy
111913,action
111913,strategy
111911,action
111911,strategy
111900,action
111900,strategy
111910,action
111910,strategy
249630,action
249630,adventure
249630,indie
249630,rpg
249630,early access
221169,racing
221169,sports
224140,action
224140,rpg
224141,action
224141,rpg
224143,action
224143,rpg
224144,action
224144,rpg
224145,action
224145,rpg
224180,action
224180,rpg
224142,action
224142,rpg
238320,action
238320,adventure
238320,indie
231310,adventure
231310,indie
227600,adventure
227600,casual
233592,indie
233592,rpg
233592,strategy
222596,simulation
237050,action
237050,indie
237050,strategy
244060,simulation
247294,action
247294,adventure
249102,strategy
255140,adventure
255140,indie
255140,rpg
225431,simulation
259020,action
259020,free to play
259020,massively multiplayer
259020,rpg
215860,strategy
240611,racing
240611,simulation
240611,sports
215859,strategy
215858,strategy
215856,strategy
215857,strategy
215855,strategy
215854,strategy
215853,strategy
215852,strategy
215851,strategy
249930,simulation
215850,strategy
226960,casual
226960,indie
226960,strategy
246980,adventure
246980,casual
246980,indie
222571,simulation
242780,adventure
242780,indie
244810,action
244810,adventure
244810,casual
244810,indie
249310,simulation
205635,simulation
205635,strategy
227310,indie
227310,simulation
248490,adventure
248350,action
248350,indie
237740,action
237740,adventure
237740,indie
249680,action
249680,adventure
247120,action
247120,adventure
248470,action
248470,adventure
248470,indie
211992,indie
243450,action
243450,racing
243450,simulation
243450,sports
241364,simulation
241364,strategy
236450,action
242960,action
245030,action
245030,strategy
241368,simulation
241368,strategy
231479,strategy
249101,strategy
249870,action
249870,adventure
249870,casual
249870,strategy
249100,strategy
217920,action
202652,action
202652,indie
246251,action
246252,action
246253,action
246255,action
246256,action
249105,strategy
246250,action
246257,action
222602,simulation
246254,action
238301,action
238301,adventure
251370,action
251370,indie
245220,casual
245220,simulation
246050,casual
246050,simulation
220260,casual
220260,simulation
222599,simulation
243040,simulation
244930,free to play
244930,indie
244930,simulation
244930,sports
244930,early access
221910,adventure
221910,indie
230692,indie
230692,simulation
230692,sports
230692,strategy
229290,action
247140,casual
247140,indie
250320,adventure
248710,action
248710,indie
248710,rpg
253900,simulation
253900,strategy
257140,adventure
257140,strategy
251310,adventure
251310,indie
250460,casual
250460,indie
250460,simulation
231720,casual
231720,indie
242820,action
242820,indie
222606,simulation
242940,rpg
222611,simulation
244690,adventure
244690,indie
251410,action
251410,indie
205636,simulation
205636,strategy
245390,adventure
250500,action
250500,adventure
250500,indie
214730,action
214730,adventure
214730,rpg
214730,simulation
214730,strategy
257220,adventure
241910,adventure
241910,indie
248190,adventure
248190,indie
238010,action
238010,rpg
238430,action
238430,adventure
238430,indie
260250,action
260250,indie
260880,action
260880,indie
260880,rpg
252330,action
252330,adventure
252330,indie
259121,action
259121,indie
259120,action
259120,indie
247298,action
247298,adventure
251850,action
251850,adventure
251850,indie
247290,action
247290,adventure
259190,action
259190,adventure
259170,action
259170,adventure
246580,action
247660,action
247660,adventure
258540,action
235585,strategy
241540,action
241540,rpg
241540,simulation
260000,casual
260000,indie
260080,casual
260080,indie
260020,casual
260020,indie
260040,casual
260040,indie
259980,casual
259980,indie
259960,casual
259960,indie
252730,casual
252730,indie
259940,casual
259940,indie
253570,action
253570,indie
255160,action
244090,casual
244090,strategy
219830,action
219830,indie
260060,casual
260060,indie
258355,casual
258355,simulation
239550,strategy
226620,adventure
226620,casual
226620,indie
226620,rpg
226620,strategy
248730,action
248730,indie
261420,adventure
261420,casual
261420,indie
261420,rpg
261420,strategy
261421,adventure
261421,casual
261421,indie
261421,rpg
261421,strategy
256050,simulation
256050,strategy
248820,action
248820,indie
248820,rpg
251990,indie
251990,rpg
251990,simulation
251990,strategy
108600,indie
108600,rpg
108600,simulation
108600,early access
248290,casual
248290,indie
248290,simulation
248290,strategy
243280,action
243280,indie
243280,strategy
240660,action
240660,adventure
240660,indie
259230,indie
259230,simulation
220825,action
220825,indie
220825,racing
255870,action
225340,strategy
237620,action
237620,adventure
238273,free to play
238273,simulation
238271,free to play
238271,simulation
238272,free to play
238272,simulation
238270,free to play
238270,simulation
258358,casual
258358,simulation
252770,action
252770,adventure
252770,indie
252770,rpg
252770,early access
258359,casual
258359,simulation
258360,casual
258360,simulation
258362,casual
258362,simulation
258361,casual
258361,simulation
262141,adventure
262141,indie
262141,rpg
231480,strategy
249110,strategy
258382,casual
258382,simulation
257750,action
257750,adventure
257750,casual
257750,indie
260510,simulation
257770,action
257770,indie
257770,strategy
248370,simulation
226667,rpg
226667,simulation
226667,strategy
258363,casual
258363,simulation
258365,casual
258365,simulation
248630,action
248630,indie
248630,rpg
248630,early access
258364,casual
258364,simulation
258367,casual
258367,simulation
258366,casual
258366,simulation
258369,casual
258369,simulation
258370,casual
258370,simulation
258368,casual
258368,simulation
258371,casual
258371,simulation
258010,action
258010,indie
258010,rpg
259490,action
259490,indie
259490,sports
260950,action
260950,adventure
260470,action
260470,adventure
260473,action
260473,adventure
242050,action
242050,adventure
252070,action
252070,indie
260474,action
260474,adventure
258950,adventure
258950,indie
264750,action
264750,adventure
260472,action
260472,adventure
66002,action
253370,animation &amp; modeling
253370,design &amp; illustration
253370,education
253370,software training
253370,utilities
260471,action
260471,adventure
261700,action
261700,indie
263100,indie
260730,action
260730,strategy
261940,adventure
261940,casual
261940,indie
222608,simulation
208370,simulation
247370,action
247370,indie
252370,adventure
252370,indie
252710,adventure
260860,simulation
260860,strategy
247302,action
247302,adventure
246564,indie
246564,strategy
253770,simulation
259600,adventure
259600,indie
260710,adventure
260690,adventure
267660,adventure
267660,free to play
267660,indie
266940,casual
237619,action
237619,adventure
252250,indie
252250,simulation
252250,strategy
252250,early access
258377,casual
258377,simulation
258372,casual
